Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$235,$220,4/29/17,8,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$239,$220,4/29/17,8.5,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$315,$220,11/18/17,11,Massachusetts
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$309,$220,11/18/17,10,Illinois
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$320,$220,11/18/17,6.5,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$310,$220,11/18/17,10,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$300,$220,11/18/17,9,Illinois
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$312,$220,11/18/17,12,Tennessee
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$246,$220,11/23/18,4,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$260,$220,11/23/18,10,Illinois
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$264,$220,11/23/18,11,Florida
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$250,$220,11/23/18,4.5,Connecticut
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$250,$220,11/23/18,10,Wisconsin
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$250,$220,11/23/18,8,Alaska
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$252,$220,11/23/18,5.5,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$260,$220,11/23/18,7.5,Georgia
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$279,$220,11/23/18,11.5,Texas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$251,$220,11/23/18,5.5,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$260,$220,11/23/18,10,New Jersey
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$260,$220,11/23/18,13,Arizona
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$256,$220,11/23/18,7,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$260,$220,11/23/18,10,Nevada
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$268,$220,11/23/18,13,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$248,$220,11/23/18,9.5,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$245,$220,11/23/18,10,Colorado
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$260,$220,11/23/18,10,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$256,$220,11/23/18,13,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$250,$220,11/23/18,4.5,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$248,$220,11/23/18,5.5,Washington
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$268,$220,11/23/18,12,Louisiana
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$247,$220,11/23/18,12,Illinois
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$255,$220,11/23/18,8.5,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$277,$220,11/23/18,11.5,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$235,$220,11/23/18,4,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$266,$220,11/23/18,11,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$255,$220,11/23/18,5.5,Massachusetts
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$267,$220,11/23/18,13,Florida
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$260,$220,11/23/18,8,Connecticut
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$250,$220,11/23/18,9.5,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$259,$220,11/23/18,8,North Carolina
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$260,$220,11/23/18,10,Alabama
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$250,$220,11/23/18,14,Florida
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$250,$220,11/23/18,7.5,Pennsylvania
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$250,$220,11/23/18,4.5,Rhode Island
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$256,$220,11/23/18,10.5,Texas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$259,$220,11/23/18,5,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$250,$220,11/23/18,10,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$263,$220,11/23/18,12,South Carolina
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$249,$220,11/23/18,8.5,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$246,$220,11/23/18,9,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$258,$220,11/23/18,6,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$255,$220,11/23/18,8.5,Colorado
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$259,$220,11/23/18,10,Texas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$255,$220,11/23/18,5.5,Pennsylvania
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$265,$220,11/23/18,11,Virginia
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$242,$220,11/23/18,10.5,Texas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$245,$220,11/23/18,5.5,New Jersey
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$284,$220,11/23/18,12.5,Washington
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$279,$220,11/23/18,11.5,Texas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$259,$220,11/23/18,5,Arizona
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$259,$220,11/23/18,6.5,New Jersey
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$256,$220,11/23/18,7,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$266,$220,11/23/18,11,Illinois
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$260,$220,11/23/18,6.5,South Carolina
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$268,$220,11/23/18,14,Texas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$255,$220,11/23/18,5.5,New Jersey
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$284,$220,11/23/18,12.5,Georgia
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$265,$220,11/23/18,12,Missouri
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$270,$220,11/23/18,11.5,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$240,$220,11/23/18,9,Louisiana
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$264,$220,11/23/18,11,Kansas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$257,$220,11/23/18,6,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$259,$220,11/23/18,10,New Jersey
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$270,$220,11/23/18,11.5,Massachusetts
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$265,$220,11/23/18,12,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$255,$220,11/23/18,5,Texas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$255,$220,11/23/18,9.5,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$255,$220,11/23/18,5.5,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$248,$220,11/23/18,10.5,Massachusetts
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$260,$220,11/23/18,6.5,Michigan
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$254,$220,11/23/18,9,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$260,$220,11/23/18,11,Virginia
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$250,$220,11/23/18,10.5,Rhode Island
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$250,$220,11/23/18,10.5,Connecticut
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$235,$220,11/23/18,8.5,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$255,$220,11/23/18,8.5,Pennsylvania
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$259,$220,11/23/18,10.5,Tennessee
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$248,$220,11/23/18,4,Maryland
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$260,$220,11/23/18,6.5,New Jersey
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$258,$220,11/23/18,8,Maryland
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$270,$220,11/23/18,11.5,Oklahoma
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$250,$220,11/23/18,9.5,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$260,$220,11/23/18,6,Georgia
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$256,$220,11/23/18,9,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$258,$220,11/23/18,5,Texas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$258,$220,11/23/18,5,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$247,$220,11/23/18,9,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$265,$220,11/23/18,11,Texas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$247,$220,11/23/18,4,Ohio
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$262,$220,11/23/18,7.5,Texas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Sesame,$261,$220,11/23/18,6,Texas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$310,$220,2/25/17,12,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$335,$220,2/25/17,11.5,Texas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$299,$220,2/25/17,7.5,New Hampshire
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$302,$220,2/25/17,9.5,Pennsylvania
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$300,$220,2/25/17,8.5,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$280,$220,2/25/17,8.5,Florida
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$312,$220,2/25/17,12,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$312,$220,2/25/17,12,New Jersey
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$299,$220,2/25/17,11,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$299,$220,2/25/17,10,Massachusetts
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$298,$220,2/25/17,10.5,Tennessee
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$300,$220,2/25/17,11,New Jersey
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$347,$220,2/25/17,6.5,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$285,$220,2/25/17,11,Texas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$290,$220,2/25/17,10.5,Florida
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$299,$220,2/25/17,10,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$297,$220,2/25/17,8.5,Iowa
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$278,$220,2/25/17,8,Arizona
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$315,$220,2/25/17,12,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$275,$220,2/25/17,8,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$335,$220,2/25/17,11.5,District of Columbia
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$288,$220,2/25/17,9,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$320,$220,2/25/17,13,Pennsylvania
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$325,$220,2/25/17,11.5,Missouri
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$295,$220,2/25/17,11,Ohio
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$280,$220,2/25/17,10.5,Illinois
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$295,$220,2/25/17,9.5,Texas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$321,$220,2/25/17,13,Washington
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$300,$220,2/25/17,9.5,Virginia
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$295,$220,2/25/17,10.5,Massachusetts
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$414,$220,2/25/17,13.5,Georgia
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$289,$220,2/25/17,11,North Carolina
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$299,$220,2/25/17,10,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$390,$220,2/25/17,5.5,North Carolina
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$377,$220,2/25/17,6,Wisconsin
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$300,$220,2/25/17,10,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$299,$220,2/25/17,10,Pennsylvania
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$290,$220,2/25/17,9,Texas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$298,$220,2/25/17,10.5,Pennsylvania
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$319,$220,2/25/17,7,Michigan
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$340,$220,2/25/17,5,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$296,$220,2/25/17,7.5,Colorado
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$295,$220,2/25/17,10.5,Oregon
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$277,$220,2/25/17,9,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$330,$220,2/25/17,11.5,Pennsylvania
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$500,$220,2/25/17,14.5,Arizona
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$290,$220,2/25/17,9,New Jersey
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$338,$220,2/25/17,6.5,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$290,$220,2/25/17,11,Illinois
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$279,$220,2/25/17,9,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$270,$220,2/25/17,9,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$289,$220,2/25/17,10,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$300,$220,2/25/17,10,Florida
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$280,$220,2/25/17,8,Pennsylvania
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$341,$220,2/25/17,14,Florida
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$301,$220,2/25/17,9.5,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$359,$220,2/25/17,5,New Hampshire
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$315,$220,2/25/17,11.5,New Jersey
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$280,$220,2/25/17,8,Florida
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$315,$220,2/25/17,7,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$313,$220,2/25/17,7,Michigan
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$320,$220,2/25/17,7,Florida
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$287,$220,2/25/17,9,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$273,$220,2/25/17,9,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$300,$220,2/25/17,10,Michigan
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$313,$220,2/25/17,12,District of Columbia
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$298,$220,2/25/17,7.5,Michigan
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$313,$220,2/25/17,12,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$300,$220,2/25/17,10,Texas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$335,$220,2/25/17,5,Massachusetts
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$320,$220,2/25/17,7,New York
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$319,$220,2/25/17,7,Florida
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$357,$220,2/25/17,5,Texas
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$280,$220,2/25/17,9.5,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$339,$220,2/25/17,13,Alabama
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$378,$220,2/25/17,6,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$300,$220,2/25/17,11,Connecticut
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$315,$220,2/25/17,7,Michigan
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$332,$220,2/25/17,13,Michigan
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$300,$220,2/25/17,12,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$304,$220,2/25/17,8.5,California
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$295,$220,2/25/17,10.5,Florida
12/8/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$313,$220,2/25/17,7,California
12/8/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$820,$190,6/23/18,10.5,Texas
12/8/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$770,$190,6/23/18,12,New Jersey
12/8/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$950,$190,6/23/18,9.5,New Jersey
12/8/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$814,$190,6/23/18,6,Massachusetts
12/8/18,Off-White,Nike-Air-Max-97-Off-White-Black,$670,$190,10/18/18,12,Ohio
12/8/18,Off-White,Nike-Air-Max-97-Off-White-Menta,$737,$190,10/18/18,9,Florida
12/8/18,Off-White,Nike-Air-Max-97-Off-White-Menta,$730,$190,10/18/18,10,New York
12/8/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,$745,$160,7/27/18,9,New York
12/8/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,$755,$160,7/27/18,10,Massachusetts
12/8/18,Off-White,Nike-Air-Presto-Off-White-Black-2018,$743,$160,7/27/18,9,California
12/8/18,Off-White,Nike-Air-Presto-Off-White-White-2018,$576,$160,8/3/18,11,Illinois
12/8/18,Off-White,Nike-Air-Presto-Off-White-White-2018,$560,$160,8/3/18,6,Texas
12/8/18,Off-White,Nike-Air-Presto-Off-White-White-2018,$578,$160,8/3/18,11,Ohio
12/8/18,Off-White,Nike-Air-Presto-Off-White-White-2018,$576,$160,8/3/18,11,Maryland
12/8/18,Off-White,Nike-Air-VaporMax-Off-White-2018,$620,$250,4/14/18,10.5,Texas
12/8/18,Off-White,Nike-Air-VaporMax-Off-White-2018,$649,$250,4/14/18,10.5,New York
12/8/18,Off-White,Nike-Air-VaporMax-Off-White-Black,$675,$250,3/30/18,11,New York
12/8/18,Off-White,Nike-Air-VaporMax-Off-White-Black,$640,$250,3/30/18,6.5,California
12/8/18,Off-White,Nike-Air-VaporMax-Off-White-Black,$700,$250,3/30/18,12,Texas
12/8/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,$552,$130,10/3/18,9.5,California
12/8/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,$543,$130,10/3/18,10.5,New York
12/8/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,$470,$130,10/3/18,6.5,Georgia
12/8/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,$525,$130,10/3/18,15,Florida
12/8/18,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,$544,$130,10/3/18,10.5,Florida
12/8/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,$514,$130,10/3/18,11,District of Columbia
12/8/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,$510,$130,10/3/18,10,Florida
12/8/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,$507,$130,10/3/18,10.5,Texas
12/8/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,$420,$130,10/3/18,12.5,New York
12/8/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,$500,$130,10/3/18,10.5,Texas
12/8/18,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,$408,$130,10/3/18,4,Wisconsin
12/8/18,Off-White,Nike-Blazer-Mid-Off-White-Wolf-Grey,$750,$130,8/25/18,4,New Jersey
12/8/18,Off-White,Nike-Blazer-Mid-Off-White-Wolf-Grey,$770,$130,8/25/18,11,Oregon
12/8/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,$385,$200,6/14/18,11,Missouri
12/8/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$247,$200,6/14/18,10.5,Illinois
12/8/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$265,$200,6/14/18,12,California
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$363,$170,10/13/18,11,Florida
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$380,$170,10/13/18,12,California
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$313,$170,10/13/18,5.5,Utah
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$355,$170,10/13/18,10.5,Maryland
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$385,$170,10/13/18,12,California
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$350,$170,10/13/18,11,New Jersey
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$355,$170,10/13/18,10.5,Oregon
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$347,$170,10/13/18,10.5,New York
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$375,$170,10/13/18,13,Massachusetts
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$374,$170,10/13/18,10.5,Florida
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$320,$170,10/13/18,7.5,Florida
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$330,$170,10/13/18,8,Texas
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$280,$170,10/13/18,6,California
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$364,$170,10/13/18,10.5,Connecticut
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$347,$170,10/13/18,10,California
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$295,$170,10/13/18,5,Texas
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$260,$170,10/13/18,4,Oregon
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$260,$170,10/13/18,4,California
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,$382,$170,10/13/18,11.5,Texas
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$315,$170,11/28/18,6,Texas
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$233,$170,11/28/18,10.5,Florida
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$289,$170,11/28/18,7,California
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$300,$170,11/28/18,5,Illinois
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$240,$170,11/28/18,9,Florida
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$233,$170,11/28/18,10,New York
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$284,$170,11/28/18,15,Florida
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$286,$170,11/28/18,12.5,Florida
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$231,$170,11/28/18,10,Florida
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$244,$170,11/28/18,9.5,Maryland
12/8/18,Off-White,Nike-Zoom-Fly-Off-White-Pink,$240,$170,11/28/18,8.5,Washington
